frame,landmark,x,y,z,visibility,presence
1,30,0.20593926310539246,0.6143802404403687,-0.4288255274295807,0.9759048819541931,0.9877007007598877
1,31,0.5697978138923645,0.7942614555358887,-0.2774953246116638,0.9532560110092163,0.987611711025238
1,32,0.20826800167560577,0.6867306232452393,-0.5534952878952026,0.980747640132904,0.967951774597168
2,0,0.5013723373413086,0.07759526371955872,-0.19332559406757355,0.9887661337852478,0.9875311255455017
2,1,0.5024657249450684,0.05809411406517029,-0.18050669133663177,0.9835519194602966,0.9872308373451233
2,2,0.5032284259796143,0.055975884199142456,-0.18052244186401367,0.9799640774726868,0.9882506132125854
2,3,0.5040957927703857,0.05384072661399841,-0.18064557015895844,0.9834325909614563,0.9890372157096863
2,4,0.49827250838279724,0.05904671549797058,-0.21227523684501648,0.9888917803764343,0.9862869381904602
2,5,0.49611636996269226,0.057594746351242065,-0.2124335616827011,0.9892946481704712,0.9861360788345337
2,6,0.493692010641098,0.056059688329696655,-0.21249237656593323,0.9883866906166077,0.9861234426498413
2,7,0.497445285320282,0.03706565499305725,-0.08177503943443298,0.9825145602226257,0.993597149848938
2,8,0.48206478357315063,0.040674179792404175,-0.22438690066337585,0.9929216504096985,0.9909838438034058
2,9,0.49684447050094604,0.08106911182403564,-0.14817336201667786,0.980148196220398,0.9939814209938049
2,10,0.49327751994132996,0.08246982097625732,-0.1896381974220276,0.986562967300415,0.9937479496002197
2,11,0.4918005168437958,0.0676431655883789,0.08394641429185867,0.9997480511665344,0.9990143775939941
2,12,0.44681882858276367,0.05565690994262695,-0.2479090839624405,0.9998490810394287,0.998862624168396
2,13,0.5134484171867371,0.13382640480995178,0.14130349457263947,0.12302086502313614,0.9948834776878357
2,14,0.4617733657360077,0.11478890478610992,-0.19769306480884552,0.8755071759223938,0.9914051294326782
2,15,0.5386943221092224,0.1311791092157364,0.020204905420541763,0.21193741261959076,0.9841163754463196
2,16,0.5223938226699829,0.1403082311153412,-0.06087275221943855,0.6069769859313965,0.9810112714767456
2,17,0.5482193231582642,0.14061489701271057,0.014668019488453865,0.24413129687309265,0.9824413657188416
2,18,0.5344327688217163,0.18112315237522125,-0.07081952691078186,0.5661049485206604,0.9799692034721375
2,19,0.5509334802627563,0.1288733184337616,-0.015999475494027138,0.24988067150115967,0.9812152981758118
2,20,0.5397953391075134,0.17139843106269836,-0.07034845650196075,0.5569548010826111,0.9802641868591309
2,21,0.5397330522537231,0.13055036962032318,0.004710123874247074,0.24867047369480133,0.9813754558563232
2,22,0.5327456593513489,0.163185715675354,-0.05248062685132027,0.4739902913570404,0.978878378868103
2,23,0.47018861770629883,0.29781574010849,0.11227874457836151,0.9998792409896851,0.9988296627998352
2,24,0.4314449727535248,0.29278844594955444,-0.11243350803852081,0.9996936321258545,0.9974101185798645
2,25,0.5310735702514648,0.4948117136955261,0.018221000209450722,0.886593759059906,0.9914644360542297
2,26,0.38675656914711,0.49457281827926636,-0.21506711840629578,0.9830657243728638,0.988620936870575
2,27,0.5035141110420227,0.7503591775894165,0.03242608532309532,0.9481740593910217,0.9863353967666626
2,28,0.24197980761528015,0.569817066192627,-0.21852922439575195,0.9828306436538696,0.9825882911682129
2,29,0.4875989258289337,0.7771984338760376,0.030697446316480637,0.8877014517784119,0.9839741587638855
2,30,0.21462291479110718,0.54190993309021,-0.2199569046497345,0.931058406829834,0.9825891256332397
2,31,0.5465284585952759,0.8050566911697388,-0.04837322607636452,0.9168679118156433,0.9629891514778137
2,32,0.2144317328929901,0.6660342216491699,-0.30299627780914307,0.971836268901825,0.9611391425132751
3,0,0.49796879291534424,0.06494194269180298,-0.08225757628679276,0.9111486673355103,0.9367849826812744
3,1,0.4939863979816437,0.04762193560600281,-0.07093004137277603,0.866935670375824,0.9377921223640442
3,2,0.4937577247619629,0.04614138603210449,-0.07092990726232529,0.8437395691871643,0.9402750134468079
3,3,0.4936375021934509,0.044676363468170166,-0.0710284635424614,0.8829777240753174,0.9418959021568298
3,4,0.49258705973625183,0.04900804162025452,-0.09927965700626373,0.8956844806671143,0.932840883731842
3,5,0.49117588996887207,0.04854917526245117,-0.09941782802343369,0.8990416526794434,0.9300643801689148
3,6,0.48948562145233154,0.047971367835998535,-0.09943437576293945,0.8983926177024841,0.9273438453674316
3,7,0.4837869107723236,0.03620591759681702,0.004451680462807417,0.8222922682762146,0.9456189870834351
3,8,0.477878212928772,0.04205259680747986,-0.12202420085668564,0.8854625225067139,0.9233653545379639
3,9,0.4935897886753082,0.07146283984184265,-0.0477968268096447,0.8158664107322693,0.9526599645614624
3,10,0.492443323135376,0.07344207167625427,-0.0844351276755333,0.822664201259613,0.9463842511177063
3,11,0.47691991925239563,0.07647457718849182,0.11539078503847122,0.9980151653289795,0.996066153049469
3,12,0.45658743381500244,0.07594335079193115,-0.1790347397327423,0.999049723148346,0.9943141341209412
3,13,0.5014951229095459,0.13569773733615875,0.13588760793209076,0.15409550070762634,0.996733546257019
3,14,0.4751455783843994,0.13409140706062317,-0.23383021354675293,0.9148594737052917,0.9944478273391724
3,15,0.5213258266448975,0.19771069288253784,0.048526715487241745,0.2876909375190735,0.9903097748756409
3,16,0.5311645269393921,0.18829964101314545,-0.21816565096378326,0.7614874243736267,0.9847468137741089
3,17,0.527472734451294,0.21597820520401,0.03778664767742157,0.3050152361392975,0.988060712814331
3,18,0.5378797650337219,0.1994946002960205,-0.2478221356868744,0.7131305932998657,0.9812167286872864
3,19,0.5311381816864014,0.2027558982372284,0.016972729936242104,0.3034684658050537,0.9876158833503723
3,20,0.5441457629203796,0.19303464889526367,-0.2373620718717575,0.704555332660675,0.9817906618118286
3,21,0.5288612246513367,0.20165756344795227,0.03650009632110596,0.29540392756462097,0.9883028864860535
3,22,0.5363418459892273,0.19109387695789337,-0.21203012764453888,0.633076012134552,0.981476366519928
3,23,0.4671621322631836,0.32352975010871887,0.09708697348833084,0.9994086027145386,0.9974952936172485
3,24,0.44272494316101074,0.3203388750553131,-0.09717109799385071,0.9991069436073303,0.9967194199562073
3,25,0.5102124214172363,0.5177628993988037,0.03383251279592514,0.6825979948043823,0.9817119836807251
3,26,0.42237555980682373,0.5275161266326904,-0.18675078451633453,0.9543627500534058,0.9810838103294373
3,27,0.45021483302116394,0.7075974941253662,0.04371907562017441,0.8354195952415466,0.9722102284431458
3,28,0.28170180320739746,0.5507700443267822,-0.1902855634689331,0.9586628079414368,0.9707485437393188
3,29,0.4293875992298126,0.7204903364181519,0.04200401529669762,0.7975605726242065,0.9660508632659912
3,30,0.2840980589389801,0.6062524318695068,-0.19063173234462738,0.9096061587333679,0.9691106081008911
3,31,0.46944233775138855,0.7985537052154541,-0.022791726514697075,0.8075263500213623,0.9472693204879761
3,32,0.2848778963088989,0.6963684558868408,-0.25995686650276184,0.9342396855354309,0.9480834007263184
4,0,0.5079838037490845,0.1045810878276825,0.10945603996515274,0.9769037365913391,0.9686431884765625
4,1,0.5053187608718872,0.0876958966255188,0.11605549603700638,0.9802576899528503,0.97384113073349
4,2,0.5047691464424133,0.08733150362968445,0.11604969203472137,0.9803579449653625,0.9734525680541992
4,3,0.5068539977073669,0.09272614121437073,0.11603167653083801,0.9850705862045288,0.9726152420043945
4,4,0.5062382817268372,0.08572635054588318,0.08809291571378708,0.9841390252113342,0.9778528213500977
4,5,0.5062294006347656,0.08417865633964539,0.08796045184135437,0.9863976836204529,0.980975866317749
4,6,0.5072058439254761,0.07121869921684265,0.08797047287225723,0.9875841736793518,0.9831598401069641
4,7,0.4981878995895386,0.0768495500087738,0.14983700215816498,0.9851632714271545,0.9746922850608826
4,8,0.49560317397117615,0.06469511985778809,0.026762759312987328,0.9885290265083313,0.9876105785369873
4,9,0.49932610988616943,0.10944867134094238,0.1272648274898529,0.972091794013977,0.9766347408294678
4,10,0.5012736916542053,0.10493582487106323,0.09114000201225281,0.9700268507003784,0.982474148273468
4,11,0.4649497866630554,0.11849609017372131,0.22523710131645203,0.9960896968841553,0.9940707087516785
4,12,0.47743695974349976,0.08265191316604614,-0.07034382224082947,0.999853253364563,0.9991915822029114
4,13,0.4967477023601532,0.20271724462509155,0.2689498960971832,0.07156733423471451,0.9911243319511414
4,14,0.5218265056610107,0.17322222888469696,-0.09952014684677124,0.9251383543014526,0.9980282187461853
4,15,0.5169515013694763,0.24368667602539062,0.24621696770191193,0.09186860918998718,0.9824174046516418
4,16,0.5438539981842041,0.2199239581823349,-0.032099295407533646,0.7603436708450317,0.9904162883758545
4,17,0.5210981369018555,0.25138652324676514,0.25493279099464417,0.09981696307659149,0.980170488357544
4,18,0.554750382900238,0.2271459400653839,-0.0457766018807888,0.7372380495071411,0.9846630096435547
4,19,0.5204275250434875,0.2484881430864334,0.23896092176437378,0.09885566681623459,0.9779372811317444
4,20,0.5483107566833496,0.22433839738368988,-0.038299404084682465,0.7384738922119141,0.9824833869934082
4,21,0.5197241306304932,0.2458576112985611,0.23837850987911224,0.10762379318475723,0.9791632294654846
4,22,0.5511385202407837,0.2282835692167282,-0.025698846206068993,0.7003762722015381,0.9854952096939087
4,23,0.4378502070903778,0.340398907661438,0.10349775105714798,0.9986538887023926,0.9954105019569397
4,24,0.4423612356185913,0.3506019413471222,-0.10358668118715286,0.999789297580719,0.9993172883987427
4,25,0.4596884250640869,0.4412326216697693,0.09297923743724823,0.4186828136444092,0.9773767590522766
4,26,0.47971346974372864,0.5625993013381958,-0.12591826915740967,0.9783936142921448,0.9938616752624512
4,27,0.3742794692516327,0.5130400657653809,0.12869490683078766,0.5154656767845154,0.9885407090187073
4,28,0.4078746736049652,0.7821572422981262,-0.17603735625743866,0.9827231168746948,0.9745687246322632
4,29,0.3580710291862488,0.5115329027175903,0.13245689868927002,0.739043116569519,0.9888483285903931
4,30,0.38860830664634705,0.7987907528877258,-0.17887546122074127,0.9729615449905396,0.962309718132019
4,31,0.3660668134689331,0.5743620991706848,0.14220008254051208,0.641250491142273,0.9863765835762024
4,32,0.4249306619167328,0.8772391080856323,-0.21573428809642792,0.9732658863067627,0.943433403968811
5,0,0.5072839856147766,0.12492761015892029,0.014883476309478283,0.9920639395713806,0.9941561222076416
5,1,0.5069522857666016,0.10425356030464172,0.01884821057319641,0.988135814666748,0.993473470211029
5,2,0.5055091381072998,0.10170644521713257,0.018935486674308777,0.9879254102706909,0.9931151270866394
5,3,0.5040985941886902,0.0991145670413971,0.018907830119132996,0.9907694458961487,0.9924026727676392
5,4,0.508898138999939,0.10591372847557068,-0.011979816481471062,0.9930520057678223,0.9941639304161072
5,5,0.5089006423950195,0.1043655276298523,-0.012094908393919468,0.9942004680633545,0.9945226907730103
5,6,0.5086679458618164,0.10274162888526917,-0.012072634883224964,0.9937978386878967,0.9945091605186462
5,7,0.4941301941871643,0.08160588145256042,0.05418470874428749,0.9905217885971069,0.9912073016166687
5,8,0.5006468296051025,0.08699285984039307,-0.08438857644796371,0.9930205941200256,0.9945170283317566
5,9,0.4991171360015869,0.12634283304214478,0.035785216838121414,0.9692691564559937,0.9850362539291382
5,10,0.5018524527549744,0.1278286874294281,-0.00464506633579731,0.9753336906433105,0.9877002239227295
5,11,0.46278709173202515,0.11137804388999939,0.15472279489040375,0.9974592328071594,0.9946854114532471
5,12,0.478365033864975,0.09098342061042786,-0.1557021290063858,0.9995936751365662,0.9984514713287354
5,13,0.49206867814064026,0.1882554441690445,0.23511694371700287,0.08699288964271545,0.9928399324417114
5,14,0.5268601179122925,0.16128279268741608,-0.13133184611797333,0.8894668221473694,0.9958853125572205
5,15,0.5042524337768555,0.23763397336006165,0.2465742975473404,0.09459713101387024,0.9898508787155151
5,16,0.5519493222236633,0.1861475110054016,0.01612003892660141,0.6273046731948853,0.9865266680717468
5,17,0.5057936310768127,0.24922332167625427,0.2629895508289337,0.10167986899614334,0.9894912242889404
5,18,0.5519251227378845,0.21981075406074524,0.011983231641352177,0.5998029708862305,0.984536349773407
5,19,0.5054495930671692,0.25122570991516113,0.2426861971616745,0.09917745739221573,0.988258957862854
5,20,0.5509028434753418,0.22015362977981567,0.01593431644141674,0.5981075763702393,0.9826535582542419
5,21,0.5053061842918396,0.24812881648540497,0.2391669601202011,0.10491040349006653,0.9883114695549011
5,22,0.547178328037262,0.21588169038295746,0.023317132145166397,0.5476329326629639,0.9836808443069458
5,23,0.43831557035446167,0.34816890954971313,0.11169467866420746,0.9990487694740295,0.9978057742118835
5,24,0.44699719548225403,0.3710557520389557,-0.11185939610004425,0.9996203184127808,0.998645007610321
5,25,0.44531679153442383,0.5106487274169922,0.06004912033677101,0.473300039768219,0.9907201528549194
5,26,0.4905465245246887,0.5586234331130981,-0.19176405668258667,0.9506934285163879,0.9956766963005066
5,27,0.3458200991153717,0.6162976026535034,0.07869301736354828,0.710163414478302,0.994906485080719
5,28,0.3770727515220642,0.7431560754776001,-0.22776229679584503,0.9675562381744385,0.9950869679450989
5,29,0.3261488080024719,0.6157070994377136,0.08078356832265854,0.8034259676933289,0.9945504069328308
5,30,0.35282838344573975,0.7442659735679626,-0.22975941002368927,0.9352827668190002,0.9933712482452393
5,31,0.3403700590133667,0.6939362287521362,0.06228252872824669,0.7642712593078613,0.9926477670669556
5,32,0.3751024007797241,0.8389776349067688,-0.2713505029678345,0.9607570171356201,0.9881799221038818
6,0,0.4960906207561493,0.03273090720176697,-0.028825823217630386,0.4985215961933136,0.41451603174209595
6,1,0.49946561455726624,0.016370654106140137,-0.016682986170053482,0.4962039589881897,0.433766633272171
6,2,0.501523494720459,0.017491698265075684,-0.016684921458363533,0.4375552535057068,0.41681036353111267
6,3,0.5037282109260559,0.018581807613372803,-0.01675025373697281,0.4577380418777466,0.4131832420825958
6,4,0.4928816258907318,0.010569483041763306,-0.034136705100536346,0.5045343637466431,0.49582210183143616
6,5,0.490206778049469,0.00781288743019104,-0.034319788217544556,0.5071089267730713,0.5322974920272827
6,6,0.4872261583805084,0.004962801933288574,-0.03439389914274216,0.5679601430892944,0.5752046704292297
6,7,0.5005059242248535,0.0159570574760437,0.0750945657491684,0.3611989915370941,0.37736964225769043
6,8,0.4771020710468292,-0.0019195973873138428,0.0012862911680713296,0.5559945106506348,0.5844475030899048
6,9,0.4947375953197479,0.04559910297393799,0.012082405388355255,0.517143189907074,0.4806986153125763
6,10,0.4868404269218445,0.0391269326210022,-0.009754067286849022,0.6069355010986328,0.6289868950843811
6,11,0.5019069314002991,0.07287123799324036,0.1876436173915863,0.9720979928970337,0.8503566980361938
6,12,0.4359249770641327,0.026137560606002808,-0.02138534188270569,0.9912785887718201,0.9480031728744507
6,13,0.5380024313926697,0.13740061223506927,0.23829077184200287,0.18527400493621826,0.9318452477455139
6,14,0.43118205666542053,0.09248965978622437,-0.02685326524078846,0.5904220342636108,0.9505395889282227
6,15,0.5508922338485718,0.1917588710784912,0.1051270067691803,0.18276262283325195,0.7751017212867737
6,16,0.4722987413406372,0.14873266220092773,-0.056481603533029556,0.3634178936481476,0.9095537662506104
6,17,0.556487500667572,0.21789951622486115,0.09052857756614685,0.20593594014644623,0.7954743504524231
6,18,0.48153120279312134,0.17652574181556702,-0.07486820966005325,0.379482239484787,0.9084311127662659
6,19,0.5519853830337524,0.21074266731739044,0.06524117290973663,0.20999214053153992,0.7893026471138
6,20,0.4869615435600281,0.1649918556213379,-0.0907561406493187,0.3890123665332794,0.9036346673965454
6,21,0.5480371713638306,0.20234833657741547,0.09253771603107452,0.21661141514778137,0.7770462036132812
6,22,0.4827982187271118,0.15599194169044495,-0.059015970677137375,0.3428637385368347,0.9030017256736755
6,23,0.46811920404434204,0.3286791443824768,0.08407444506883621,0.9906536936759949,0.969440221786499
6,24,0.4203614592552185,0.3328113555908203,-0.08434103429317474,0.9962607026100159,0.9950478672981262
6,25,0.5516182780265808,0.4814104735851288,-0.07144460082054138,0.7320566773414612,0.9102098941802979
6,26,0.4098930358886719,0.5631205439567566,-0.19511598348617554,0.903311550617218,0.9716187119483948
6,27,0.4237733483314514,0.5698304772377014,0.040572959929704666,0.5407130122184753,0.9911859631538391
6,28,0.3161280155181885,0.7739516496658325,-0.21285924315452576,0.9212830066680908,0.9411332011222839
6,29,0.40793144702911377,0.5666640400886536,0.05042290687561035,0.6351974010467529,0.9930893778800964
6,30,0.2982454299926758,0.8045439720153809,-0.21852919459342957,0.8023900985717773,0.9330889582633972
6,31,0.4451240599155426,0.6835136413574219,0.01925380900502205,0.6202759146690369,0.9836158156394958
6,32,0.3478895127773285,0.8863465189933777,-0.3406970500946045,0.9150240421295166,0.8852853178977966
7,0,0.4932359457015991,-0.05181744694709778,0.16667520999908447,0.9809838533401489,0.965797483921051
7,1,0.496293842792511,-0.05018654465675354,0.15379296243190765,0.982343316078186,0.9620661735534668
7,2,0.4949968457221985,-0.051825642585754395,0.15371404588222504,0.9746745824813843,0.9643374085426331
7,3,0.49374064803123474,-0.053574174642562866,0.15363478660583496,0.9816334843635559,0.9671378135681152
7,4,0.4995212256908417,-0.04778677225112915,0.13705871999263763,0.9820367693901062,0.9522002339363098
7,5,0.5003308653831482,-0.04761520028114319,0.1369311511516571,0.9760751128196716,0.9502301216125488
7,6,0.5008673667907715,-0.047531306743621826,0.13690946996212006,0.981579065322876,0.9485330581665039
7,7,0.4876101613044739,-0.05697512626647949,0.13361577689647675,0.9790094494819641,0.9740933179855347
7,8,0.4965443015098572,-0.05899462103843689,0.06293543428182602,0.9809139966964722,0.9465413093566895
7,9,0.49476951360702515,-0.01764369010925293,0.16988179087638855,0.9698053598403931,0.966578483581543
7,10,0.4973500669002533,-0.01486349105834961,0.14897683262825012,0.9674137234687805,0.9613333344459534
7,11,0.4657561779022217,0.0017286241054534912,0.1799018383026123,0.998082160949707,0.9864815473556519
7,12,0.498965859413147,0.014798164367675781,-0.028707437217235565,0.9985692501068115,0.9786068201065063
7,13,0.47383737564086914,0.10851380228996277,0.1900108903646469,0.1990574449300766,0.9821202158927917
7,14,0.5321065783500671,0.12567490339279175,0.005053889472037554,0.3891178071498871,0.9799641966819763
7,15,0.48584988713264465,0.13020719587802887,0.1298106163740158,0.2387222945690155,0.9880460500717163
7,16,0.5574829578399658,0.122344970703125,0.14922122657299042,0.2502880096435547,0.9875125288963318
7,17,0.48770871758461,0.1432810127735138,0.13129259645938873,0.2690318822860718,0.9863262176513672
7,18,0.5668244957923889,0.13157087564468384,0.15099988877773285,0.28403520584106445,0.9849900603294373
7,19,0.48830142617225647,0.13397061824798584,0.12004724889993668,0.2682025134563446,0.9858942031860352
7,20,0.5621275901794434,0.11787305772304535,0.1557416170835495,0.27687469124794006,0.9841024279594421
7,21,0.4882148802280426,0.1313173919916153,0.12437700480222702,0.28140929341316223,0.9870835542678833
7,22,0.5561291575431824,0.11600427329540253,0.1575872153043747,0.24623587727546692,0.9855550527572632
7,23,0.4613734185695648,0.31664785742759705,0.08326349407434464,0.9989224672317505,0.9979263544082642
7,24,0.44480809569358826,0.3146630823612213,-0.08347857743501663,0.9993496537208557,0.9992054104804993
7,25,0.5608206391334534,0.45614415407180786,0.015172167681157589,0.7406398057937622,0.9646717309951782
7,26,0.3815082907676697,0.5368335247039795,-0.14182527363300323,0.9456602931022644,0.9799643158912659
7,27,0.4606945514678955,0.6129206418991089,0.05924912542104721,0.7245445251464844,0.9874436259269714
7,28,0.2757623791694641,0.738201916217804,-0.1690603494644165,0.9260764718055725,0.9358983039855957
7,29,0.4448738992214203,0.6231308579444885,0.0668390765786171,0.6467021703720093,0.9867206811904907
7,30,0.25577202439308167,0.7666270732879639,-0.1706475466489792,0.7650218605995178,0.9141688346862793
7,31,0.4848768711090088,0.7016013860702515,0.06523339450359344,0.6499500274658203,0.971224844455719
7,32,0.28901535272598267,0.8424920439720154,-0.23813432455062866,0.8546730279922485,0.8707119822502136
8,0,0.5151406526565552,-0.0195482075214386,-0.014031363651156425,0.9859583973884583,0.9571132063865662
8,1,0.51751708984375,-0.03793492913246155,-0.003506914246827364,0.982572078704834,0.9370469450950623
8,2,0.5195825695991516,-0.03805971145629883,-0.0035618976689875126,0.9751968383789062,0.938340961933136
8,3,0.521803081035614,-0.03816905617713928,-0.0036674009170383215,0.9754760265350342,0.9407699108123779
8,4,0.5111519694328308,-0.039898067712783813,-0.019779691472649574,0.9844177961349487,0.9439325928688049
8,5,0.5087640285491943,-0.041061997413635254,-0.01991993747651577,0.9819192886352539,0.9507793188095093
8,6,0.5060572624206543,-0.04236975312232971,-0.019985714927315712,0.9855861067771912,0.9571372270584106
8,7,0.5209037661552429,-0.0389152467250824,0.0778837502002716,0.9776507616043091,0.9621883034706116
8,8,0.49864864349365234,-0.044112950563430786,0.010469655506312847,0.9914496541023254,0.9721565842628479
8,9,0.5160489082336426,-0.00503268837928772,0.022102221846580505,0.9887900352478027,0.9874447584152222
8,10,0.5086023807525635,-0.006684333086013794,0.00202130526304245,0.9928575754165649,0.9909761548042297
8,11,0.5322174429893494,0.038080841302871704,0.18621043860912323,0.9990480542182922,0.9957119226455688
8,12,0.4615373909473419,0.007166177034378052,-0.023728037253022194,0.9996434450149536,0.9974743723869324
8,13,0.5611966252326965,0.09286145865917206,0.18434594571590424,0.3398143947124481,0.990196943283081
8,14,0.44858402013778687,0.08017069101333618,0.03980935364961624,0.8010649681091309,0.9870393872261047
8,15,0.5583074688911438,0.12542741000652313,0.03261493146419525,0.3123539388179779,0.9629339575767517
8,16,0.4698302745819092,0.1416054219007492,0.11989473551511765,0.5685551762580872,0.9810734987258911
8,17,0.559978187084198,0.14545752108097076,0.019899042323231697,0.3018796741962433,0.9583289623260498
8,18,0.4741096496582031,0.1698729544878006,0.11673081666231155,0.5471364855766296,0.9774917960166931
8,19,0.5534828305244446,0.1383894681930542,-0.002206541830673814,0.30346596240997314,0.9604736566543579
8,20,0.47733181715011597,0.16105732321739197,0.10363402217626572,0.5445513725280762,0.9780583381652832
8,21,0.5509703755378723,0.13322408497333527,0.0201275497674942,0.31363341212272644,0.9608595967292786
8,22,0.47472429275512695,0.1530323177576065,0.12183254212141037,0.49116069078445435,0.9786980748176575
8,23,0.4836244583129883,0.3143587112426758,0.0880318358540535,0.9993665814399719,0.998060405254364
8,24,0.42897284030914307,0.31855571269989014,-0.08832722157239914,0.9994901418685913,0.9991762042045593
8,25,0.5732808709144592,0.4729216396808624,-0.08544659614562988,0.968891441822052,0.9874797463417053
8,26,0.36285263299942017,0.5131086707115173,-0.1981593370437622,0.9932020306587219,0.9943990111351013
8,27,0.5033903121948242,0.6808704137802124,0.028515662997961044,0.9515522718429565,0.9956300258636475
8,28,0.25422775745391846,0.7103875875473022,-0.19387829303741455,0.9946672916412354,0.982517421245575
8,29,0.47908809781074524,0.7061054706573486,0.037777069956064224,0.919641375541687,0.995926022529602
8,30,0.23795099556446075,0.7240966558456421,-0.19850735366344452,0.9617815613746643,0.9780293703079224
8,31,0.5399768352508545,0.7769744396209717,-0.021799298003315926,0.9366653561592102,0.9856711030006409
8,32,0.2526598572731018,0.8270585536956787,-0.33306145668029785,0.9891322255134583,0.9411020278930664
9,0,0.5046056509017944,-0.06900525093078613,-0.11997067183256149,0.993274450302124,0.9938788414001465
9,1,0.5130060315132141,-0.06084206700325012,-0.10410238802433014,0.9844713807106018,0.9899925589561462
9,2,0.515073835849762,-0.06090587377548218,-0.10409031063318253,0.9779937267303467,0.989773690700531
9,3,0.5172721147537231,-0.061064571142196655,-0.10416092723608017,0.9820209741592407,0.9895867109298706
9,4,0.5064639449119568,-0.06276202201843262,-0.1198505237698555,0.988146960735321,0.9904304146766663
9,5,0.5043833255767822,-0.06385639309883118,-0.11995744705200195,0.9865129590034485,0.9909239411354065
9,6,0.4986155331134796,-0.0868171751499176,-0.12000265717506409,0.9886456727981567,0.9911110401153564
9,7,0.5186271071434021,-0.05984550714492798,-0.007271533366292715,0.9611265659332275,0.9898812174797058
9,8,0.49645093083381653,-0.0649946928024292,-0.07478264719247818,0.9819890260696411,0.9917209148406982
9,9,0.5124993324279785,-0.026931583881378174,-0.07967559248209,0.9797215461730957,0.9949885010719299
9,10,0.5055415630340576,-0.028297096490859985,-0.09939460456371307,0.9851913452148438,0.9954091906547546
9,11,0.539116382598877,0.029608488082885742,0.10369806736707687,0.9991840720176697,0.9983546137809753
9,12,0.46524322032928467,-0.006996780633926392,-0.09590906649827957,0.9996039271354675,0.998638927936554
9,13,0.5650075674057007,0.08259588479995728,0.0926167219877243,0.5547125339508057,0.9975075721740723
9,14,0.4235254228115082,0.05581420660018921,-0.08914461731910706,0.8828648328781128,0.9962521195411682
9,15,0.5596805810928345,0.13533291220664978,-0.05217621847987175,0.5499611496925354,0.9941520094871521
9,16,0.4409405589103699,0.17302529513835907,-0.10198844969272614,0.6388247013092041,0.9902100563049316
9,17,0.5594742298126221,0.15279407799243927,-0.07732967287302017,0.4527863562107086,0.9921059608459473
9,18,0.4400215446949005,0.2105853408575058,-0.12334340065717697,0.5409597754478455,0.9883429408073425
